timestamp,voltage_v,frequency_hz
2026-08-04T20:01:16.637983,230.0,50.0
2026-08-04T20:01:20.894578,230.0,50.0
2026-08-04T20:01:25.136753,230.0,50.0
2026-08-04T20:01:29.383688,230.0,50.0
2026-08-04T20:01:33.614286,230.0,50.0
2026-08-04T20:01:37.871918,230.0,50.0
2026-08-04T20:01:42.126944,230.0,50.0
2026-08-04T20:01:46.354561,230.0,50.0
2026-08-04T20:01:50.611226,230.0,50.0
2026-08-04T20:01:54.899111,230.0,50.0
2026-08-04T20:01:59.139869,230.0,50.0
2026-08-04T20:02:03.376545,230.0,50.0
2026-08-04T20:02:07.643063,230.0,50.0
2026-08-04T20:02:11.907097,230.0,50.0
2026-08-04T20:02:16.160374,230.0,50.0
2026-08-04T20:02:20.526302,230.0,50.0
2026-08-04T20:02:24.772087,230.0,50.0
2026-08-04T20:02:29.047389,230.0,50.0
2026-08-04T20:02:33.272286,230.0,50.0
2026-08-04T20:02:37.536922,230.0,50.0
2026-08-04T20:02:41.788356,230.0,50.0
2026-08-04T20:02:46.023572,230.0,50.0
2026-08-04T20:02:50.309334,230.0,50.0
2026-08-04T20:02:54.561664,230.0,50.0
2026-08-04T20:02:58.791578,230.0,50.0
2026-08-04T20:03:03.049664,230.0,50.0
2026-08-04T20:03:07.290565,230.0,50.0
2026-08-04T20:03:11.533203,230.0,50.0
2026-08-04T20:03:15.776452,230.0,50.0
2026-08-04T20:03:20.042544,230.0,50.0
2026-08-04T20:03:24.413268,230.0,50.0
2026-08-04T20:03:28.649202,230.0,50.0
2026-08-04T20:03:32.900678,230.0,50.0
2026-08-04T20:03:37.178009,230.0,50.0
2026-08-04T20:03:41.418118,230.0,50.0
2026-08-04T20:03:45.658460,230.0,50.0
2026-08-04T20:03:49.918297,230.0,50.0
2026-08-04T20:03:54.181249,230.0,50.0
2026-08-04T20:03:58.393608,230.0,50.0
2026-08-04T20:04:02.640659,230.0,50.0
2026-08-04T20:04:06.889122,230.0,50.0
2026-08-04T20:04:11.153389,230.0,50.0
2026-08-04T20:04:15.398173,230.0,50.0
2026-08-04T20:04:19.629981,230.0,50.0
2026-08-04T20:04:23.880974,230.0,50.0
2026-08-04T20:04:28.216278,230.0,50.0
2026-08-04T20:04:32.483113,230.0,50.0
2026-08-04T20:04:36.741090,230.0,50.0
2026-08-04T20:04:40.978809,230.0,50.0
2026-08-04T20:05:40.420057,230.0,50.0
2026-08-04T20:05:49.038499,230.0,50.0
2026-08-04T20:06:00.872320,230.0,50.0
2026-08-04T20:06:07.303044,230.0,50.0
2026-08-04T20:06:13.684611,230.0,50.0
2026-08-04T20:06:20.105162,230.0,50.0
2026-08-04T20:06:26.541033,230.0,50.0
2026-08-04T20:06:32.961768,230.0,50.0
2026-08-04T20:06:39.527743,230.0,50.0
2026-08-04T20:06:46.026620,230.0,50.0
2026-08-04T20:06:52.441173,230.0,50.0
2026-08-04T20:06:58.926274,230.0,50.0
2026-08-04T20:07:05.358794,230.0,50.0
2026-08-04T20:07:11.809069,230.0,50.0
2026-08-04T20:07:18.325291,230.0,50.0
2026-08-04T20:07:24.744031,230.0,50.0
2026-08-04T20:07:31.153158,230.0,50.0
2026-08-04T20:07:37.615007,230.0,50.0
2026-08-04T20:07:44.061246,230.0,50.0
2026-08-04T20:07:50.680066,230.0,50.0
2026-08-04T20:07:57.157358,230.0,50.0
2026-08-04T20:08:03.821073,230.0,50.0
2026-08-04T20:08:10.225894,230.0,50.0
2026-08-04T20:08:17.012763,230.0,50.0
2026-08-04T20:08:23.687825,230.0,50.0
2026-08-04T20:08:30.532522,230.0,50.0
2026-08-04T20:08:36.982302,230.0,50.0
2026-08-04T20:08:43.531060,230.0,50.0
2026-08-04T20:08:50.043086,230.0,50.0
2026-08-04T20:08:56.536385,230.0,50.0
2026-08-04T20:09:02.985604,230.0,50.0
2026-08-04T20:09:09.495387,230.0,50.0
2026-08-04T20:09:14.112033,230.0,50.0
2026-08-04T20:09:18.623431,230.0,50.0
2026-08-04T20:09:23.688068,230.0,50.0
2026-08-04T20:09:28.141502,230.0,50.0
2026-08-04T20:09:32.642205,230.0,50.0
2026-08-04T20:09:37.715034,230.0,50.0
2026-08-04T20:09:42.272604,230.0,50.0
2026-08-04T20:09:46.778102,230.0,50.0
2026-08-04T20:09:51.645928,230.0,50.0
2026-08-04T20:09:56.195559,230.0,50.0
2026-08-04T20:10:00.803465,230.0,50.0
2026-08-04T20:10:05.676162,230.0,50.0
2026-08-04T20:10:10.225256,230.0,50.0
2026-08-04T20:10:14.725935,230.0,50.0
2026-08-04T20:10:19.706504,230.0,50.0
2026-08-04T20:10:24.261634,230.0,50.0
2026-08-04T20:10:28.754339,230.0,50.0
2026-08-04T20:10:33.732522,230.0,50.0
2026-08-04T20:10:38.290165,230.0,50.0
2026-08-04T20:10:42.786194,230.0,50.0
2026-08-04T20:10:47.756749,230.0,50.0
2026-08-04T20:10:52.209788,230.0,50.0
2026-08-04T20:10:56.812611,230.0,50.0
2026-08-04T20:11:01.685082,230.0,50.0
2026-08-04T20:11:06.135897,230.0,50.0
2026-08-04T20:11:10.744602,230.0,50.0
2026-08-04T20:11:15.719986,230.0,50.0
2026-08-04T20:11:20.164891,230.0,50.0
2026-08-04T20:11:24.672328,230.0,50.0
2026-08-04T20:11:29.744882,230.0,50.0
2026-08-04T20:11:34.399489,230.0,50.0
2026-08-04T20:11:38.906820,230.0,50.0
2026-08-04T20:11:43.771033,230.0,50.0
2026-08-04T20:11:48.222436,230.0,50.0
2026-08-04T20:11:52.720557,230.0,50.0
2026-08-04T20:11:57.805676,230.0,50.0
2026-08-04T20:12:02.345265,230.0,50.0
2026-08-04T20:12:06.851230,230.0,50.0
2026-08-04T20:12:11.724833,230.0,50.0
2026-08-04T20:12:16.183761,230.0,50.0
2026-08-04T20:12:20.785093,230.0,50.0
2026-08-04T20:12:25.755862,230.0,50.0
2026-08-04T20:12:30.623770,230.0,50.0
2026-08-04T20:12:35.789995,230.0,50.0
2026-08-04T20:12:40.334382,230.0,50.0
2026-08-04T20:12:44.739235,230.0,50.0
2026-08-04T20:12:49.817935,230.0,50.0
2026-08-04T20:12:54.284842,230.0,50.0
2026-08-04T20:12:58.873368,230.0,50.0
2026-08-04T20:13:03.745703,230.0,50.0
2026-08-04T20:13:08.189671,230.0,50.0
2026-08-04T20:13:12.691256,230.0,50.0
2026-08-04T20:13:17.774899,230.0,50.0
2026-08-04T20:13:22.220098,230.0,50.0
2026-08-04T20:13:26.723345,230.0,50.0
2026-08-04T20:13:31.798730,230.0,50.0
2026-08-04T20:13:36.416278,230.0,50.0
2026-08-04T20:13:40.854883,230.0,50.0
2026-08-04T20:13:45.827704,230.0,50.0
2026-08-04T20:13:50.239281,230.0,50.0
2026-08-04T20:13:54.886488,230.0,50.0
2026-08-04T20:13:59.862669,230.0,50.0
2026-08-04T20:14:04.307119,230.0,50.0
2026-08-04T20:14:08.816697,230.0,50.0
2026-08-04T20:14:13.787003,230.0,50.0
2026-08-04T20:14:18.236220,230.0,50.0
2026-08-04T20:14:22.734212,230.0,50.0
2026-08-04T20:14:27.816430,230.0,50.0
2026-08-04T20:14:32.369772,230.0,50.0
2026-08-04T20:14:36.879945,230.0,50.0
2026-08-04T20:14:41.787503,230.0,50.0
2026-08-04T20:14:46.286879,230.0,50.0
2026-08-04T20:14:50.795060,230.0,50.0
2026-08-04T20:14:55.870320,230.0,50.0
2026-08-04T20:15:00.428998,230.0,50.0
2026-08-04T20:15:04.925663,230.0,50.0
2026-08-04T20:15:10.047833,230.0,50.0
2026-08-04T20:15:14.560892,230.0,50.0
2026-08-04T20:15:19.834360,230.0,50.0
2026-08-04T20:15:24.393206,230.0,50.0
2026-08-04T20:15:28.890648,230.0,50.0
2026-08-04T20:15:33.863032,230.0,50.0
2026-08-04T20:15:38.405515,230.0,50.0
2026-08-04T20:15:42.910859,230.0,50.0
2026-08-04T20:15:47.895863,230.0,50.0
2026-08-04T20:15:52.438525,230.0,50.0
2026-08-04T20:15:56.938861,230.0,50.0
2026-08-04T20:16:01.919078,230.0,50.0
2026-08-04T20:16:06.364976,230.0,50.0
2026-08-04T20:16:10.867697,230.0,50.0
2026-08-04T20:16:15.863223,230.0,50.0
2026-08-04T20:16:20.394048,230.0,50.0
2026-08-04T20:16:24.904709,230.0,50.0
2026-08-04T20:16:29.876767,230.0,50.0
2026-08-04T20:16:34.431745,230.0,50.0
2026-08-04T20:16:38.929445,230.0,50.0
2026-08-04T20:16:43.903716,230.0,50.0
2026-08-04T20:16:48.458224,230.0,50.0
2026-08-04T20:16:52.966077,230.0,50.0
2026-08-04T20:16:57.935934,230.0,50.0
2026-08-04T20:17:02.587626,230.0,50.0
2026-08-04T20:17:07.095759,230.0,50.0
2026-08-04T20:17:11.967576,230.0,50.0
2026-08-04T20:17:16.517523,230.0,50.0
2026-08-04T20:17:21.900735,230.0,50.0
2026-08-04T20:17:26.855645,230.0,50.0
2026-08-04T20:17:31.928659,230.0,50.0
2026-08-04T20:17:36.576906,230.0,50.0
2026-08-04T20:17:41.083374,230.0,50.0
2026-08-04T20:17:45.903164,230.0,50.0
2026-08-04T20:17:50.710300,230.0,50.0
2026-08-04T20:17:55.892538,230.0,50.0
2026-08-04T20:18:00.342509,230.0,50.0
2026-08-04T20:18:04.889479,230.0,50.0
2026-08-04T20:18:09.918599,230.0,50.0
2026-08-04T20:18:14.468379,230.0,50.0
2026-08-04T20:18:18.971786,230.0,50.0
2026-08-04T20:18:23.892298,230.0,50.0
2026-08-04T20:18:28.403218,230.0,50.0
2026-08-04T20:18:33.101546,230.0,50.0
2026-08-04T20:18:37.976464,230.0,50.0
2026-08-04T20:18:42.634722,230.0,50.0
2026-08-04T20:18:47.132748,230.0,50.0
2026-08-04T20:18:52.011416,230.0,50.0
2026-08-04T20:18:56.454979,230.0,50.0
2026-08-04T20:19:00.950487,230.0,50.0
2026-08-04T20:19:05.930553,230.0,50.0
2026-08-04T20:19:10.590888,230.0,50.0
2026-08-04T20:19:15.090056,230.0,50.0
2026-08-04T20:19:19.962206,230.0,50.0
2026-08-04T20:19:24.407165,230.0,50.0
2026-08-04T20:19:28.912293,230.0,50.0
2026-08-04T20:19:33.986249,230.0,50.0
2026-08-04T20:19:38.428290,230.0,50.0
2026-08-04T20:19:42.942264,230.0,50.0
2026-08-04T20:19:48.017006,230.0,50.0
2026-08-04T20:19:52.563942,230.0,50.0
2026-08-04T20:19:57.179815,230.0,50.0
2026-08-04T20:20:01.943715,230.0,50.0
2026-08-04T20:20:06.800987,230.0,50.0
2026-08-04T20:20:11.979643,230.0,50.0
2026-08-04T20:20:16.535685,230.0,50.0
2026-08-04T20:20:21.030566,230.0,50.0
2026-08-04T20:20:26.006296,230.0,50.0
2026-08-04T20:20:30.550252,230.0,50.0
2026-08-04T20:20:35.172778,230.0,50.0
2026-08-04T20:20:40.039938,230.0,50.0
2026-08-04T20:20:44.582961,230.0,50.0
2026-08-04T20:20:49.086685,230.0,50.0
2026-08-04T20:20:54.075913,230.0,50.0
2026-08-04T20:20:58.505635,230.0,50.0
2026-08-04T20:21:03.230501,230.0,50.0
2026-08-04T20:21:07.981244,230.0,50.0
2026-08-04T20:21:12.538249,230.0,50.0
2026-08-04T20:21:17.042818,230.0,50.0
2026-08-04T20:21:22.018503,230.0,50.0
2026-08-04T20:21:26.562936,230.0,50.0
2026-08-04T20:21:31.069362,230.0,50.0
2026-08-04T20:21:36.047395,230.0,50.0
2026-08-04T20:21:40.701959,230.0,50.0
2026-08-04T20:21:45.211123,230.0,50.0
2026-08-04T20:21:50.079091,230.0,50.0
2026-08-04T20:21:54.654565,230.0,50.0
2026-08-04T20:21:59.129143,230.0,50.0
2026-08-04T20:22:04.008365,230.0,50.0
2026-08-04T20:22:08.656168,230.0,50.0
2026-08-04T20:22:13.182280,230.0,50.0
2026-08-04T20:22:18.033686,230.0,50.0
2026-08-04T20:22:22.485892,230.0,50.0
2026-08-04T20:22:27.186574,230.0,50.0
2026-08-04T20:22:32.055843,230.0,50.0
2026-08-04T20:22:36.500848,230.0,50.0
2026-08-04T20:22:41.013333,230.0,50.0
2026-08-04T20:22:46.088139,230.0,50.0
2026-08-04T20:22:50.637520,230.0,50.0
2026-08-04T20:22:55.134955,230.0,50.0
2026-08-04T20:23:00.123329,230.0,50.0
2026-08-04T20:23:04.666727,230.0,50.0
2026-08-04T20:23:09.277718,230.0,50.0
2026-08-04T20:23:14.053586,230.0,50.0
2026-08-04T20:23:18.602974,230.0,50.0
2026-08-04T20:23:23.102286,230.0,50.0
2026-08-04T20:23:28.069009,230.0,50.0
2026-08-04T20:23:32.512010,230.0,50.0
2026-08-04T20:23:37.021656,230.0,50.0
2026-08-04T20:23:42.102584,230.0,50.0
2026-08-04T20:23:46.546178,230.0,50.0
2026-08-04T20:23:51.154478,230.0,50.0
2026-08-04T20:23:56.128564,230.0,50.0
2026-08-04T20:24:00.674742,230.0,50.0
2026-08-04T20:24:05.194999,230.0,50.0
2026-08-04T20:24:10.065091,230.0,50.0
2026-08-04T20:24:14.496653,230.0,50.0
2026-08-04T20:24:19.015128,230.0,50.0
2026-08-04T20:24:24.085812,230.0,50.0
2026-08-04T20:24:28.629919,230.0,50.0
2026-08-04T20:24:33.143981,230.0,50.0
2026-08-04T20:24:38.110417,230.0,50.0
2026-08-04T20:24:42.660598,230.0,50.0
2026-08-04T20:24:47.165012,230.0,50.0
2026-08-04T20:24:52.143290,230.0,50.0
2026-08-04T20:24:57.003072,230.0,50.0
2026-08-04T20:25:02.175642,230.0,50.0
2026-08-04T20:25:06.829501,230.0,50.0
2026-08-04T20:25:12.107130,230.0,50.0
2026-08-04T20:25:16.757480,230.0,50.0
2026-08-04T20:25:21.161270,230.0,50.0
2026-08-04T20:25:26.136672,230.0,50.0
2026-08-04T20:25:30.593982,230.0,50.0
2026-08-04T20:25:35.094847,230.0,50.0
2026-08-04T20:25:40.164874,230.0,50.0
2026-08-04T20:25:44.717878,230.0,50.0
2026-08-04T20:25:49.218508,230.0,50.0
2026-08-04T20:25:54.196257,230.0,50.0
2026-08-04T20:25:58.642199,230.0,50.0
2026-08-04T20:26:03.156684,230.0,50.0
2026-08-04T20:26:08.123336,230.0,50.0
2026-08-04T20:26:12.767755,230.0,50.0
2026-08-04T20:26:17.276584,230.0,50.0
2026-08-04T20:26:22.155763,230.0,50.0
2026-08-04T20:26:26.598775,230.0,50.0
2026-08-04T20:26:31.310979,230.0,50.0
2026-08-04T20:26:36.182550,230.0,50.0
2026-08-04T20:26:40.735464,230.0,50.0
2026-08-04T20:26:45.192493,230.0,50.0
2026-08-04T20:26:50.207302,230.0,50.0
2026-08-04T20:26:54.648722,230.0,50.0
2026-08-04T20:26:59.155212,230.0,50.0
2026-08-04T20:27:04.234085,230.0,50.0
2026-08-04T20:27:08.788690,230.0,50.0
2026-08-04T20:27:13.356103,230.0,50.0
2026-08-04T20:27:18.159799,230.0,50.0
2026-08-04T20:27:22.556629,230.0,50.0
2026-08-04T20:27:27.014618,230.0,50.0
2026-08-04T20:27:32.197479,230.0,50.0
2026-08-04T20:27:36.741075,230.0,50.0
2026-08-04T20:27:41.247209,230.0,50.0
2026-08-04T20:27:46.219089,230.0,50.0
2026-08-04T20:27:50.665979,230.0,50.0
2026-08-04T20:27:55.164574,230.0,50.0
2026-08-04T20:28:00.253384,230.0,50.0
2026-08-04T20:28:04.692284,230.0,50.0
2026-08-04T20:28:09.199161,230.0,50.0
2026-08-04T20:28:14.279206,230.0,50.0
2026-08-04T20:28:18.732568,230.0,50.0
2026-08-04T20:28:23.337309,230.0,50.0
2026-08-04T20:28:28.207031,230.0,50.0
2026-08-04T20:28:32.759078,230.0,50.0
2026-08-04T20:28:37.253472,230.0,50.0
2026-08-04T20:28:42.230953,230.0,50.0
2026-08-04T20:28:46.679366,230.0,50.0
2026-08-04T20:28:51.184526,230.0,50.0
2026-08-04T20:28:56.257731,230.0,50.0
2026-08-04T20:29:00.814521,230.0,50.0
2026-08-04T20:29:05.323376,230.0,50.0
2026-08-04T20:29:10.289258,230.0,50.0
2026-08-04T20:29:14.840419,230.0,50.0
2026-08-04T20:29:19.352316,230.0,50.0
2026-08-04T20:29:24.321760,230.0,50.0
2026-08-04T20:29:28.872589,230.0,50.0
2026-08-04T20:29:33.366515,230.0,50.0
2026-08-04T20:29:38.242968,230.0,50.0
2026-08-04T20:29:42.690687,230.0,50.0
2026-08-04T20:29:47.400227,230.0,50.0
2026-08-04T20:29:52.275351,230.0,50.0
2026-08-04T20:29:56.829283,230.0,50.0
2026-08-04T20:30:01.323957,230.0,50.0
2026-08-04T20:30:06.235117,230.0,50.0
2026-08-04T20:30:10.844140,230.0,50.0
2026-08-04T20:30:16.343610,230.0,50.0
2026-08-04T20:30:20.788979,230.0,50.0
2026-08-04T20:30:25.392947,230.0,50.0
2026-08-04T20:30:30.265479,230.0,50.0
2026-08-04T20:30:35.123287,230.0,50.0
2026-08-04T20:30:40.296759,230.0,50.0
2026-08-04T20:30:44.744130,230.0,50.0
2026-08-04T20:30:49.255964,230.0,50.0
2026-08-04T20:30:54.329876,230.0,50.0
2026-08-04T20:30:59.300197,230.0,50.0
2026-08-04T20:31:04.362610,230.0,50.0
2026-08-04T20:31:08.759922,230.0,50.0
2026-08-04T20:31:13.318839,230.0,50.0
2026-08-04T20:31:18.292819,230.0,50.0
2026-08-04T20:31:22.833004,230.0,50.0
2026-08-04T20:31:27.336824,230.0,50.0
2026-08-04T20:31:32.320351,230.0,50.0
2026-08-04T20:31:36.764171,230.0,50.0
2026-08-04T20:31:41.275671,230.0,50.0
2026-08-04T20:31:46.346109,230.0,50.0
2026-08-04T20:31:51.000996,230.0,50.0
2026-08-04T20:31:55.499350,230.0,50.0
2026-08-04T20:32:00.374200,230.0,50.0
2026-08-04T20:32:04.816910,230.0,50.0
2026-08-04T20:32:09.427447,230.0,50.0
2026-08-04T20:32:14.403300,230.0,50.0
2026-08-04T20:32:19.057560,230.0,50.0
2026-08-04T20:32:23.567794,230.0,50.0
2026-08-04T20:32:28.682316,230.0,50.0
2026-08-04T20:32:33.190219,230.0,50.0
2026-08-04T20:32:38.368970,230.0,50.0
2026-08-04T20:32:42.813726,230.0,50.0
2026-08-04T20:32:47.315763,230.0,50.0
2026-08-04T20:32:52.409255,230.0,50.0
2026-08-04T20:32:56.889061,230.0,50.0
2026-08-04T20:33:01.342583,230.0,50.0
2026-08-04T20:33:06.422231,230.0,50.0
2026-08-04T20:33:10.870423,230.0,50.0
2026-08-04T20:33:15.478745,230.0,50.0
2026-08-04T20:33:20.350652,230.0,50.0
2026-08-04T20:33:24.896808,230.0,50.0
2026-08-04T20:33:29.405958,230.0,50.0
2026-08-04T20:33:34.376724,230.0,50.0
2026-08-04T20:33:38.829080,230.0,50.0
2026-08-04T20:33:43.331445,230.0,50.0
2026-08-04T20:33:48.400798,230.0,50.0
2026-08-04T20:33:52.960906,230.0,50.0
2026-08-04T20:33:57.463434,230.0,50.0
2026-08-04T20:34:02.433613,230.0,50.0
2026-08-04T20:34:06.872579,230.0,50.0
2026-08-04T20:34:11.386178,230.0,50.0
2026-08-04T20:34:16.458231,230.0,50.0
2026-08-04T20:34:21.114723,230.0,50.0
2026-08-04T20:34:25.617917,230.0,50.0
2026-08-04T20:34:30.390308,230.0,50.0
2026-08-04T20:34:34.941533,230.0,50.0
2026-08-04T20:34:39.450195,230.0,50.0
2026-08-04T20:34:44.418118,230.0,50.0
2026-08-04T20:34:48.864447,230.0,50.0
2026-08-04T20:34:53.376787,230.0,50.0
2026-08-04T20:34:58.446006,230.0,50.0
2026-08-04T20:35:02.899105,230.0,50.0
2026-08-04T20:35:07.402159,230.0,50.0
2026-08-04T20:35:12.472073,230.0,50.0
2026-08-04T20:35:17.023495,230.0,50.0
2026-08-04T20:35:21.635663,230.0,50.0
2026-08-04T20:35:26.399680,230.0,50.0
2026-08-04T20:35:30.850042,230.0,50.0
2026-08-04T20:35:35.454565,230.0,50.0
2026-08-04T20:35:40.426717,230.0,50.0
2026-08-04T20:35:44.981766,230.0,50.0
2026-08-04T20:35:49.483112,230.0,50.0
2026-08-04T20:35:54.452344,230.0,50.0
2026-08-04T20:35:58.908146,230.0,50.0
2026-08-04T20:36:03.420959,230.0,50.0
2026-08-04T20:36:08.486457,230.0,50.0
2026-08-04T20:36:13.136808,230.0,50.0
2026-08-04T20:36:17.612260,230.0,50.0
2026-08-04T20:36:22.513798,230.0,50.0
2026-08-04T20:36:27.073954,230.0,50.0
2026-08-04T20:36:31.671331,230.0,50.0
2026-08-04T20:36:36.445966,230.0,50.0
2026-08-04T20:36:40.989542,230.0,50.0
2026-08-04T20:36:45.497981,230.0,50.0
2026-08-04T20:36:50.466278,230.0,50.0
2026-08-04T20:36:54.913936,230.0,50.0
2026-08-04T20:36:59.429080,230.0,50.0
2026-08-04T20:37:04.510093,230.0,50.0
2026-08-04T20:37:09.046095,230.0,50.0
2026-08-04T20:37:13.556753,230.0,50.0
2026-08-04T20:37:18.524819,230.0,50.0
2026-08-04T20:37:23.078470,230.0,50.0
2026-08-04T20:37:28.464469,230.0,50.0
2026-08-04T20:37:33.011036,230.0,50.0
2026-08-04T20:37:37.516224,230.0,50.0
2026-08-04T20:37:42.489374,230.0,50.0
2026-08-04T20:37:47.037865,230.0,50.0
2026-08-04T20:37:51.539327,230.0,50.0
2026-08-04T20:37:56.513056,230.0,50.0
2026-08-04T20:38:00.973211,230.0,50.0
2026-08-04T20:38:05.471153,230.0,50.0
2026-08-04T20:38:10.546156,230.0,50.0
2026-08-04T20:38:15.205479,230.0,50.0
2026-08-04T20:38:19.710427,230.0,50.0
2026-08-04T20:38:24.576247,230.0,50.0
2026-08-04T20:38:29.020591,230.0,50.0
2026-08-04T20:38:33.522952,230.0,50.0
2026-08-04T20:38:38.495962,230.0,50.0
2026-08-04T20:38:42.951216,230.0,50.0
2026-08-04T20:38:47.457447,230.0,50.0
2026-08-04T20:38:52.637653,230.0,50.0
2026-08-04T20:38:57.081935,230.0,50.0
2026-08-04T20:39:01.582844,230.0,50.0
2026-08-04T20:39:06.558637,230.0,50.0
2026-08-04T20:39:11.116843,230.0,50.0
2026-08-04T20:39:15.607718,230.0,50.0
2026-08-04T20:39:20.585868,230.0,50.0
2026-08-04T20:39:25.128714,230.0,50.0
2026-08-04T20:39:29.649601,230.0,50.0
2026-08-04T20:39:34.613063,230.0,50.0
2026-08-04T20:39:39.271246,230.0,50.0
2026-08-04T20:39:43.770850,230.0,50.0
2026-08-04T20:39:48.539280,230.0,50.0
2026-08-04T20:39:52.984326,230.0,50.0
2026-08-04T20:39:57.497292,230.0,50.0
2026-08-04T20:40:02.569822,230.0,50.0
2026-08-04T20:40:07.122010,230.0,50.0
2026-08-04T20:40:11.627118,230.0,50.0
2026-08-04T20:40:16.600669,230.0,50.0
2026-08-04T20:40:21.046219,230.0,50.0
2026-08-04T20:40:25.658030,230.0,50.0
2026-08-04T20:40:30.629707,230.0,50.0
2026-08-04T20:40:35.180075,230.0,50.0
2026-08-04T20:40:39.685624,230.0,50.0
2026-08-04T20:40:44.553073,230.0,50.0
2026-08-04T20:40:48.965255,230.0,50.0
2026-08-04T20:40:53.506573,230.0,50.0
2026-08-04T20:40:58.583065,230.0,50.0
2026-08-04T20:41:03.124399,230.0,50.0
2026-08-04T20:41:07.646544,230.0,50.0
2026-08-04T20:41:12.610419,230.0,50.0
2026-08-04T20:41:17.063883,230.0,50.0
2026-08-04T20:41:21.558079,230.0,50.0
