timestamp,voltage_v,frequency_hz
2026-08-03T21:10:15.478593,230.0,50.0
2026-08-03T21:10:19.821486,230.0,50.0
2026-08-03T21:10:24.299998,230.0,50.0
2026-08-03T21:10:28.646926,230.0,50.0
2026-08-03T21:10:32.999457,230.0,50.0
2026-08-03T21:10:37.329526,230.0,50.0
2026-08-03T21:10:41.656566,230.0,50.0
2026-08-03T21:10:45.989598,230.0,50.0
2026-08-03T21:10:50.479604,230.0,50.0
2026-08-03T21:11:02.136478,230.0,50.0
2026-08-03T21:11:06.521103,230.0,50.0
2026-08-03T21:11:10.891564,230.0,50.0
2026-08-03T21:11:15.288259,230.0,50.0
2026-08-03T21:11:19.676450,230.0,50.0
2026-08-03T21:11:24.174066,230.0,50.0
2026-08-03T21:11:28.572821,230.0,50.0
2026-08-03T21:11:32.952293,230.0,50.0
2026-08-03T21:11:37.327738,230.0,50.0
2026-08-03T21:11:41.711778,230.0,50.0
2026-08-03T21:11:46.083100,230.0,50.0
2026-08-03T21:11:50.482982,230.0,50.0
2026-08-03T21:11:54.870689,230.0,50.0
2026-08-03T21:11:59.251911,230.0,50.0
2026-08-03T21:12:03.769179,230.0,50.0
2026-08-03T21:12:08.131738,230.0,50.0
2026-08-03T21:12:12.541032,230.0,50.0
2026-08-03T21:12:16.929951,230.0,50.0
2026-08-03T21:12:21.317320,230.0,50.0
2026-08-03T21:12:25.717194,230.0,50.0
2026-08-03T21:12:30.117771,230.0,50.0
2026-08-03T21:12:34.569954,230.0,50.0
2026-08-03T21:12:38.979104,230.0,50.0
2026-08-03T21:12:43.372864,230.0,50.0
2026-08-03T21:12:47.817769,230.0,50.0
2026-08-03T21:12:52.205637,230.0,50.0
2026-08-03T21:12:56.568433,230.0,50.0
2026-08-03T21:13:00.954987,230.0,50.0
2026-08-03T21:13:05.338441,230.0,50.0
2026-08-03T21:13:09.771268,230.0,50.0
2026-08-03T21:13:14.230903,230.0,50.0
2026-08-03T21:13:18.660705,230.0,50.0
2026-08-03T21:13:23.061644,230.0,50.0
2026-08-03T21:13:27.451842,230.0,50.0
2026-08-03T21:13:31.881875,230.0,50.0
2026-08-03T21:13:36.432853,230.0,50.0
2026-08-03T21:13:40.848977,230.0,50.0
2026-08-03T21:13:45.238921,230.0,50.0
2026-08-03T21:13:49.621067,230.0,50.0
2026-08-03T21:13:53.999113,230.0,50.0
2026-08-03T21:13:58.382648,230.0,50.0
2026-08-03T21:14:02.749688,230.0,50.0
2026-08-03T21:14:07.361891,230.0,50.0
2026-08-03T21:14:12.345015,230.0,50.0
2026-08-03T21:14:17.042698,230.0,50.0
2026-08-03T21:14:21.724746,230.0,50.0
2026-08-03T21:14:26.429410,230.0,50.0
2026-08-03T21:14:31.362110,230.0,50.0
2026-08-03T21:14:36.142774,230.0,50.0
2026-08-03T21:14:40.901483,230.0,50.0
2026-08-03T21:14:45.653110,230.0,50.0
2026-08-03T21:14:50.385954,230.0,50.0
2026-08-03T21:14:55.190499,230.0,50.0
2026-08-03T21:15:00.078391,230.0,50.0
2026-08-03T21:15:04.852746,230.0,50.0
2026-08-03T21:15:09.574864,230.0,50.0
2026-08-03T21:15:14.178604,230.0,50.0
2026-08-03T21:15:18.562682,230.0,50.0
2026-08-03T21:15:22.941050,230.0,50.0
2026-08-03T21:15:27.354434,230.0,50.0
2026-08-03T21:15:31.796930,230.0,50.0
2026-08-03T21:15:36.291211,230.0,50.0
2026-08-03T21:15:40.727334,230.0,50.0
2026-08-03T21:15:45.411954,230.0,50.0
2026-08-03T21:15:50.191073,230.0,50.0
2026-08-03T21:15:55.227051,230.0,50.0
2026-08-03T21:16:00.141878,230.0,50.0
2026-08-03T21:16:05.084892,230.0,50.0
2026-08-03T21:16:10.040723,230.0,50.0
2026-08-03T21:16:15.460687,230.0,50.0
2026-08-03T21:16:20.356056,230.0,50.0
2026-08-03T21:16:25.420535,230.0,50.0
2026-08-03T21:16:30.238097,230.0,50.0
2026-08-03T21:16:35.270897,230.0,50.0
2026-08-03T21:16:40.404776,230.0,50.0
2026-08-03T21:16:45.315419,230.0,50.0
2026-08-03T21:16:50.512145,230.0,50.0
2026-08-03T21:16:55.508792,230.0,50.0
2026-08-03T21:17:00.936644,230.0,50.0
2026-08-03T21:17:05.482002,230.0,50.0
2026-08-03T21:17:09.926761,230.0,50.0
2026-08-03T21:17:14.363470,230.0,50.0
2026-08-03T21:17:18.785679,230.0,50.0
2026-08-03T21:17:23.289963,230.0,50.0
2026-08-03T21:17:27.669242,230.0,50.0
2026-08-03T21:17:32.059842,230.0,50.0
2026-08-03T21:17:36.442273,230.0,50.0
2026-08-03T21:17:40.859204,230.0,50.0
2026-08-03T21:17:45.250138,230.0,50.0
2026-08-03T21:17:49.659964,230.0,50.0
2026-08-03T21:17:54.746269,230.0,50.0
2026-08-03T21:17:59.181055,230.0,50.0
2026-08-03T21:18:03.581817,230.0,50.0
2026-08-03T21:18:08.075740,230.0,50.0
2026-08-03T21:18:12.574825,230.0,50.0
2026-08-03T21:18:15.277108,230.0,50.0
2026-08-03T21:18:18.915952,230.0,50.0
2026-08-03T21:18:21.427730,230.0,50.0
2026-08-03T21:18:24.115218,230.0,50.0
2026-08-03T21:18:26.934987,230.0,50.0
2026-08-03T21:18:29.445786,230.0,50.0
2026-08-03T21:18:33.833179,230.0,50.0
2026-08-03T21:18:37.879435,230.0,50.0
2026-08-03T21:18:41.103149,230.0,50.0
2026-08-03T21:18:43.923625,230.0,50.0
2026-08-03T21:18:49.140330,230.0,50.0
2026-08-03T21:18:52.077194,230.0,50.0
2026-08-03T21:18:54.921479,230.0,50.0
2026-08-03T21:18:58.107118,230.0,50.0
2026-08-03T21:19:00.511556,230.0,50.0
2026-08-03T21:19:03.427404,230.0,50.0
2026-08-03T21:19:06.284729,230.0,50.0
2026-08-03T21:19:09.019321,230.0,50.0
2026-08-03T21:19:11.934901,230.0,50.0
2026-08-03T21:19:14.930457,230.0,50.0
2026-08-03T21:19:17.560341,230.0,50.0
2026-08-03T21:19:20.418146,230.0,50.0
2026-08-03T21:19:23.282136,230.0,50.0
2026-08-03T21:19:26.264977,230.0,50.0
2026-08-03T21:19:28.941347,230.0,50.0
2026-08-03T21:19:31.954799,230.0,50.0
2026-08-03T21:19:34.555136,230.0,50.0
2026-08-03T21:19:37.432278,230.0,50.0
2026-08-03T21:19:40.189218,230.0,50.0
2026-08-03T21:19:44.622891,230.0,50.0
2026-08-03T21:19:49.077060,230.0,50.0
2026-08-03T21:19:53.494520,230.0,50.0
2026-08-03T21:19:57.906207,230.0,50.0
2026-08-03T21:20:02.319116,230.0,50.0
2026-08-03T21:20:06.698703,230.0,50.0
2026-08-03T21:20:11.166452,230.0,50.0
2026-08-03T21:20:15.633701,230.0,50.0
2026-08-03T21:20:20.047444,230.0,50.0
2026-08-03T21:20:24.427415,230.0,50.0
2026-08-03T21:20:28.872443,230.0,50.0
2026-08-03T21:20:33.380659,230.0,50.0
2026-08-03T21:20:37.777468,230.0,50.0
2026-08-03T21:20:42.153407,230.0,50.0
2026-08-03T21:20:46.571291,230.0,50.0
2026-08-03T21:20:50.952146,230.0,50.0
2026-08-03T21:20:55.331837,230.0,50.0
2026-08-03T21:20:59.725732,230.0,50.0
2026-08-03T21:21:04.255846,230.0,50.0
2026-08-03T21:21:08.679619,230.0,50.0
2026-08-03T21:21:13.069340,230.0,50.0
2026-08-03T21:21:17.438343,230.0,50.0
2026-08-03T21:21:21.851543,230.0,50.0
2026-08-03T21:21:26.255058,230.0,50.0
2026-08-03T21:21:30.621377,230.0,50.0
2026-08-03T21:21:34.997931,230.0,50.0
2026-08-03T21:21:39.387939,230.0,50.0
2026-08-03T21:21:43.822762,230.0,50.0
2026-08-03T21:21:48.210498,230.0,50.0
2026-08-03T21:21:52.585813,230.0,50.0
2026-08-03T21:21:56.968820,230.0,50.0
2026-08-03T21:22:01.378001,230.0,50.0
2026-08-03T21:22:05.783789,230.0,50.0
2026-08-03T21:22:10.170803,230.0,50.0
2026-08-03T21:22:14.605323,230.0,50.0
2026-08-03T21:22:18.987831,230.0,50.0
2026-08-03T21:22:23.404670,230.0,50.0
2026-08-03T21:22:27.789894,230.0,50.0
2026-08-03T21:22:32.180156,230.0,50.0
2026-08-03T21:22:36.585819,230.0,50.0
2026-08-03T21:22:41.010783,230.0,50.0
2026-08-03T21:22:45.412958,230.0,50.0
2026-08-03T21:22:49.798895,230.0,50.0
2026-08-03T21:22:54.193625,230.0,50.0
2026-08-03T21:22:58.685736,230.0,50.0
2026-08-03T21:23:03.098031,230.0,50.0
2026-08-03T21:23:07.495467,230.0,50.0
2026-08-03T21:23:11.902061,230.0,50.0
2026-08-03T21:23:16.348538,230.0,50.0
2026-08-03T21:23:20.742431,230.0,50.0
2026-08-03T21:23:25.153237,230.0,50.0
2026-08-03T21:23:29.807039,230.0,50.0
2026-08-03T21:23:34.686440,230.0,50.0
2026-08-03T21:23:39.098707,230.0,50.0
2026-08-03T21:23:43.586232,230.0,50.0
2026-08-03T21:23:48.057119,230.0,50.0
2026-08-03T21:23:52.442454,230.0,50.0
2026-08-03T21:23:57.027789,230.0,50.0
2026-08-03T21:24:01.480151,230.0,50.0
2026-08-03T21:24:05.871499,230.0,50.0
2026-08-03T21:24:10.393610,230.0,50.0
2026-08-03T21:24:14.856892,230.0,50.0
2026-08-03T21:24:17.533242,230.0,50.0
2026-08-03T21:24:20.704073,230.0,50.0
2026-08-03T21:24:23.533450,230.0,50.0
2026-08-03T21:24:26.031422,230.0,50.0
2026-08-03T21:24:28.489183,230.0,50.0
2026-08-03T21:24:30.954699,230.0,50.0
2026-08-03T21:24:33.452040,230.0,50.0
2026-08-03T21:24:35.974107,230.0,50.0
2026-08-03T21:24:38.453344,230.0,50.0
2026-08-03T21:24:40.988152,230.0,50.0
2026-08-03T21:24:43.455474,230.0,50.0
2026-08-03T21:24:45.898646,230.0,50.0
2026-08-03T21:24:48.458035,230.0,50.0
2026-08-03T21:24:50.917890,230.0,50.0
2026-08-03T21:24:53.463537,230.0,50.0
2026-08-03T21:24:55.930200,230.0,50.0
2026-08-03T21:24:58.493369,230.0,50.0
2026-08-03T21:25:00.957895,230.0,50.0
2026-08-03T21:25:03.514444,230.0,50.0
2026-08-03T21:25:05.975213,230.0,50.0
